"hgnc_symbol"	"entrezgene_id"	"ensembl_gene_id"	"id"	"allias"	"mirna"	"chromosome_name"
""	NA	"ENSG00000285953"	"MI0006346"	"MI0006346"	"hsa-mir-1285-1"	"7"
"KRIT1"	889	"ENSG00000001631"	"MI0006346"	"MI0006346"	"hsa-mir-1285-1"	"7"
""	NA	"ENSG00000243107"	"MI0006346"	"MI0006346"	"hsa-mir-1285-1"	"7"
"MIR1285-1"	100302218	"ENSG00000221520"	"MI0006346"	"MI0006346"	"hsa-mir-1285-1"	"7"
"MIR1285-2"	100302268	"ENSG00000221238"	"MI0006347"	"MI0006347"	"hsa-mir-1285-2"	"2"
"RTN4R"	65078	"ENSG00000040608"	"MI0006348"	"MI0006348"	"hsa-mir-1286"	"22"
"MIR1286"	100302118	"ENSG00000221039"	"MI0006348"	"MI0006348"	"hsa-mir-1286"	"22"
"PYROXD2"	84795	"ENSG00000119943"	"MI0006349"	"MI0006349"	"hsa-mir-1287"	"10"
"MIR1287"	100302133	"ENSG00000284415"	"MI0006349"	"MI0006349"	"hsa-mir-1287"	"10"
"PIGL"	9487	"ENSG00000108474"	"MI0006432"	"MI0006432"	"hsa-mir-1288"	"17"
"MIR1288"	100302124	"ENSG00000221355"	"MI0006432"	"MI0006432"	"hsa-mir-1288"	"17"
"GDF5"	8200	"ENSG00000125965"	"MI0006350"	"MI0006350"	"hsa-mir-1289-1"	"20"
"MIR1289-1"	100302125	"ENSG00000221763"	"MI0006350"	"MI0006350"	"hsa-mir-1289-1"	"20"
"FSTL4"	23105	"ENSG00000053108"	"MI0006351"	"MI0006351"	"hsa-mir-1289-2"	"5"
"MIR1289-2"	100302134	"ENSG00000221287"	"MI0006351"	"MI0006351"	"hsa-mir-1289-2"	"5"
"ALDH4A1"	8659	"ENSG00000159423"	"MI0006352"	"MI0006352"	"hsa-mir-1290"	"1"
"MIR1290"	100302276	"ENSG00000221662"	"MI0006352"	"MI0006352"	"hsa-mir-1290"	"1"
"KANSL2"	54934	"ENSG00000139620"	"MI0006353"	"MI0006353"	"hsa-mir-1291"	"12"
"SNORA2C"	677815	"ENSG00000221491"	"MI0006353"	"MI0006353"	"hsa-mir-1291"	"12"
"MIR1291"	100302221	"ENSG00000281842"	"MI0006353"	"MI0006353"	"hsa-mir-1291"	"12"
"MIR129-1"	406917	"ENSG00000207705"	"MI0000252"	"MI0000252"	"hsa-mir-129-1"	"7"
"NOP56"	10528	"ENSG00000101361"	"MI0006433"	"MI0006433"	"hsa-mir-1292"	"20"
"MIR1292"	100302138	"ENSG00000284481"	"MI0006433"	"MI0006433"	"hsa-mir-1292"	"20"
""	NA	"ENSG00000283217"	"MI0000473"	"MI0000473"	"hsa-mir-129-2"	"11"
""	NA	"ENSG00000283341"	"MI0000473"	"MI0000473"	"hsa-mir-129-2"	"11"
"MIR129-2"	406918	"ENSG00000199077"	"MI0000473"	"MI0000473"	"hsa-mir-129-2"	"11"
"LIMA1"	51474	"ENSG00000050405"	"MI0006355"	"MI0006355"	"hsa-mir-1293"	"12"
"MIR1293"	100302220	"ENSG00000221604"	"MI0006355"	"MI0006355"	"hsa-mir-1293"	"12"
"GALNT10"	55568	"ENSG00000164574"	"MI0006356"	"MI0006356"	"hsa-mir-1294"	"5"
"SAP30L-AS1"	386627	"ENSG00000245275"	"MI0006356"	"MI0006356"	"hsa-mir-1294"	"5"
""	NA	"ENSG00000287695"	"MI0006356"	"MI0006356"	"hsa-mir-1294"	"5"
"MIR1294"	100302181	"ENSG00000221430"	"MI0006356"	"MI0006356"	"hsa-mir-1294"	"5"
""	NA	"ENSG00000231424"	"MI0006357"	"MI0006357"	"hsa-mir-1295a"	"1"
"FMO3"	2328	"ENSG00000007933"	"MI0006357"	"MI0006357"	"hsa-mir-1295a"	"1"
"MIR1295A"	100302178	"ENSG00000221390"	"MI0006357"	"MI0006357"	"hsa-mir-1295a"	"1"
""	NA	"ENSG00000231424"	"MI0019146"	"MI0019146"	"hsa-mir-1295b"	"1"
"FMO3"	2328	"ENSG00000007933"	"MI0019146"	"MI0019146"	"hsa-mir-1295b"	"1"
"MIR1295A"	100302178	"ENSG00000221390"	"MI0019146"	"MI0019146"	"hsa-mir-1295b"	"1"
"MIR1295B"	100847009	"ENSG00000283598"	"MI0019146"	"MI0019146"	"hsa-mir-1295b"	"1"
"JMJD1C"	221037	"ENSG00000171988"	"MI0003780"	"MI0003780"	"hsa-mir-1296"	"10"
"MIR1296"	100302150	"ENSG00000221063"	"MI0003780"	"MI0003780"	"hsa-mir-1296"	"10"
"MIR1297"	100302187	"ENSG00000283126"	"MI0006358"	"MI0006358"	"hsa-mir-1297"	"13"
"HTR2C"	3358	"ENSG00000147246"	"MI0003938"	"MI0003938"	"hsa-mir-1298"	"X"
"MIR1298"	100302153	"ENSG00000221710"	"MI0003938"	"MI0003938"	"hsa-mir-1298"	"X"
"MIR1299"	100302167	"ENSG00000275377"	"MI0006359"	"MI0006359"	"hsa-mir-1299"	"9"
"DNMT3A"	1788	"ENSG00000119772"	"MI0003815"	"MI0003815"	"hsa-mir-1301"	"2"
"MIR1301"	100302246	"ENSG00000221445"	"MI0003815"	"MI0003815"	"hsa-mir-1301"	"2"
"RPH3A"	22895	"ENSG00000089169"	"MI0006362"	"MI0006362"	"hsa-mir-1302-1"	"12"
"MIR1302-1"	100302227	"ENSG00000283507"	"MI0006362"	"MI0006362"	"hsa-mir-1302-1"	"12"
""	NA	"ENSG00000259553"	"MI0015979"	"MI0015979"	"hsa-mir-1302-10"	"15"
"MIR1302-10"	100422834	"ENSG00000284557"	"MI0015979"	"MI0015979"	"hsa-mir-1302-10"	"15"
""	NA	"ENSG00000282807"	"MI0015980"	"MI0015980"	"hsa-mir-1302-11"	"19"
"MIR1302-11"	100422919	"ENSG00000283801"	"MI0015980"	"MI0015980"	"hsa-mir-1302-11"	"19"
"MIR1302-2HG"	NA	"ENSG00000243485"	"MI0006363"	"MI0006363"	"hsa-mir-1302-2"	"1"
"MIR1302-2"	100302278	"ENSG00000284332"	"MI0006363"	"MI0006363"	"hsa-mir-1302-2"	"1"
""	NA	"ENSG00000287165"	"MI0006364"	"MI0006364"	"hsa-mir-1302-3"	"2"
"MIR1302-3"	100302128	"ENSG00000221055"	"MI0006364"	"MI0006364"	"hsa-mir-1302-3"	"2"
""	NA	"ENSG00000223725"	"MI0006365"	"MI0006365"	"hsa-mir-1302-4"	"2"
"LINC01802"	NA	"ENSG00000225064"	"MI0006365"	"MI0006365"	"hsa-mir-1302-4"	"2"
"MIR1302-4"	100302130	"ENSG00000221628"	"MI0006365"	"MI0006365"	"hsa-mir-1302-4"	"2"
"RIPOR3"	140876	"ENSG00000042062"	"MI0006366"	"MI0006366"	"hsa-mir-1302-5"	"20"
"MIR1302-5"	100302146	"ENSG00000221091"	"MI0006366"	"MI0006366"	"hsa-mir-1302-5"	"20"
"HDAC9"	9734	"ENSG00000048052"	"MI0006367"	"MI0006367"	"hsa-mir-1302-6"	"7"
"MIR1302-6"	100302140	"ENSG00000221393"	"MI0006367"	"MI0006367"	"hsa-mir-1302-6"	"7"
"MIR1302-7"	100302147	"ENSG00000221768"	"MI0006368"	"MI0006368"	"hsa-mir-1302-7"	"8"
"SUGT1P4-STRA6LP-CCDC180"	57653	"ENSG00000255036"	"MI0006369"	"MI0006369"	"hsa-mir-1302-8"	"9"
"CCDC180"	100499483	"ENSG00000197816"	"MI0006369"	"MI0006369"	"hsa-mir-1302-8"	"9"
"MIR1302-8"	100302223	"ENSG00000221269"	"MI0006369"	"MI0006369"	"hsa-mir-1302-8"	"9"
"WASHC1"	100287171	"ENSG00000181404"	"MI0015978"	"MI0015978"	"hsa-mir-1302-9"	"9"
"MIR1302-9HG"	NA	"ENSG00000227518"	"MI0015978"	"MI0015978"	"hsa-mir-1302-9"	"9"
"MIR1302-9"	100422831	"ENSG00000283921"	"MI0015978"	"MI0015978"	"hsa-mir-1302-9"	"9"
"MIR1303"	100302284	"ENSG00000221552"	"MI0006370"	"MI0006370"	"hsa-mir-1303"	"5"
"TAF1D"	79101	"ENSG00000166012"	"MI0006371"	"MI0006371"	"hsa-mir-1304"	"11"
"MIR1304"	100302240	"ENSG00000284458"	"MI0006371"	"MI0006371"	"hsa-mir-1304"	"11"
"TENM3"	55714	"ENSG00000218336"	"MI0006372"	"MI0006372"	"hsa-mir-1305"	"4"
""	NA	"ENSG00000248266"	"MI0006372"	"MI0006372"	"hsa-mir-1305"	"4"
"MIR1305"	100302270	"ENSG00000221227"	"MI0006372"	"MI0006372"	"hsa-mir-1305"	"4"
"DGCR8"	54487	"ENSG00000128191"	"MI0006443"	"MI0006443"	"hsa-mir-1306"	"22"
"MIR1306"	100302197	"ENSG00000284464"	"MI0006443"	"MI0006443"	"hsa-mir-1306"	"22"
"ATP5MD"	84833	"ENSG00000173915"	"MI0006444"	"MI0006444"	"hsa-mir-1307"	"10"
"MIR1307"	100302174	"ENSG00000283867"	"MI0006444"	"MI0006444"	"hsa-mir-1307"	"10"
""	NA	"ENSG00000254602"	"MI0000448"	"MI0000448"	"hsa-mir-130a"	"11"
"MIR130A"	406919	"ENSG00000208009"	"MI0000448"	"MI0000448"	"hsa-mir-130a"	"11"
""	NA	"ENSG00000207751"	"MI0000748"	"MI0000748"	"hsa-mir-130b"	"22"
"MIR130B"	406920	"ENSG00000283871"	"MI0000748"	"MI0000748"	"hsa-mir-130b"	"22"
"MIR132"	406921	"ENSG00000267200"	"MI0000449"	"MI0000449"	"hsa-mir-132"	"17"
"MIR1321"	100302171	"ENSG00000283435"	"MI0006652"	"MI0006652"	"hsa-mir-1321"	"X"
"PINX1"	54984	"ENSG00000258724"	"MI0006653"	"MI0006653"	"hsa-mir-1322"	"8"
"PINX1"	54984	"ENSG00000254093"	"MI0006653"	"MI0006653"	"hsa-mir-1322"	"8"
"MIR1322"	100302166	"ENSG00000283210"	"MI0006653"	"MI0006653"	"hsa-mir-1322"	"8"
"MIR1323"	100302255	"ENSG00000221017"	"MI0003786"	"MI0003786"	"hsa-mir-1323"	"19"
"RPL23AP49"	NA	"ENSG00000243422"	"MI0006657"	"MI0006657"	"hsa-mir-1324"	"3"
"CLUHP10"	NA	"ENSG00000282511"	"MI0006657"	"MI0006657"	"hsa-mir-1324"	"3"
"MIR1324"	100302212	"ENSG00000283894"	"MI0006657"	"MI0006657"	"hsa-mir-1324"	"3"
"MIB1"	57534	"ENSG00000101752"	"MI0000450"	"MI0000450"	"hsa-mir-133a-1"	"18"
"MIR133A1HG"	102723167	"ENSG00000265142"	"MI0000450"	"MI0000450"	"hsa-mir-133a-1"	"18"
"MIR133A1"	406922	"ENSG00000283927"	"MI0000450"	"MI0000450"	"hsa-mir-133a-1"	"18"
"MIR1-1HG"	128826	"ENSG00000174407"	"MI0000451"	"MI0000451"	"hsa-mir-133a-2"	"20"
"MIR133A2"	406923	"ENSG00000284508"	"MI0000451"	"MI0000451"	"hsa-mir-133a-2"	"20"
"LINCMD1"	NA	"ENSG00000225613"	"MI0000822"	"MI0000822"	"hsa-mir-133b"	"6"
"MIR133B"	442890	"ENSG00000199080"	"MI0000822"	"MI0000822"	"hsa-mir-133b"	"6"
"MIR134"	406924	"ENSG00000207993"	"MI0000474"	"MI0000474"	"hsa-mir-134"	"14"
"PDHX"	8050	"ENSG00000110435"	"MI0017320"	"MI0017320"	"hsa-mir-1343"	"11"
"MIR1343"	100616437	"ENSG00000251862"	"MI0017320"	"MI0017320"	"hsa-mir-1343"	"11"
"GLYCTK"	132158	"ENSG00000168237"	"MI0000452"	"MI0000452"	"hsa-mir-135a-1"	"3"
"GLYCTK-AS1"	NA	"ENSG00000242797"	"MI0000452"	"MI0000452"	"hsa-mir-135a-1"	"3"
"MIR135A1"	406925	"ENSG00000207926"	"MI0000452"	"MI0000452"	"hsa-mir-135a-1"	"3"
"RMST"	196475	"ENSG00000255794"	"MI0000453"	"MI0000453"	"hsa-mir-135a-2"	"12"
""	NA	"ENSG00000279798"	"MI0000453"	"MI0000453"	"hsa-mir-135a-2"	"12"
"MIR135A2"	406926	"ENSG00000207586"	"MI0000453"	"MI0000453"	"hsa-mir-135a-2"	"12"
"LEMD1"	93273	"ENSG00000186007"	"MI0000810"	"MI0000810"	"hsa-mir-135b"	"1"
"BLACAT1"	NA	"ENSG00000281406"	"MI0000810"	"MI0000810"	"hsa-mir-135b"	"1"
"MIR135B"	442891	"ENSG00000199059"	"MI0000810"	"MI0000810"	"hsa-mir-135b"	"1"
""	NA	"ENSG00000258399"	"MI0000475"	"MI0000475"	"hsa-mir-136"	"14"
"RTL1"	388015	"ENSG00000254656"	"MI0000475"	"MI0000475"	"hsa-mir-136"	"14"
"MIR136"	406927	"ENSG00000207942"	"MI0000475"	"MI0000475"	"hsa-mir-136"	"14"
"MIR137HG"	400765	"ENSG00000225206"	"MI0000454"	"MI0000454"	"hsa-mir-137"	"1"
"MIR137"	406928	"ENSG00000284202"	"MI0000454"	"MI0000454"	"hsa-mir-137"	"1"
"MIR138-1"	406929	"ENSG00000207954"	"MI0000476"	"MI0000476"	"hsa-mir-138-1"	"3"
"MIR138-2"	406930	"ENSG00000207649"	"MI0000455"	"MI0000455"	"hsa-mir-138-2"	"16"
"PDE2A"	5138	"ENSG00000186642"	"MI0000261"	"MI0000261"	"hsa-mir-139"	"11"
"MIR139"	406931	"ENSG00000272036"	"MI0000261"	"MI0000261"	"hsa-mir-139"	"11"
"WWP2"	11060	"ENSG00000198373"	"MI0000456"	"MI0000456"	"hsa-mir-140"	"16"
"MIR140"	406932	"ENSG00000208017"	"MI0000456"	"MI0000456"	"hsa-mir-140"	"16"
"MIR200CHG"	105369635	"ENSG00000257084"	"MI0000457"	"MI0000457"	"hsa-mir-141"	"12"
"MIR141"	406933	"ENSG00000207708"	"MI0000457"	"MI0000457"	"hsa-mir-141"	"12"
"TSPOAP1-AS1"	100506779	"ENSG00000265148"	"MI0000458"	"MI0000458"	"hsa-mir-142"	"17"
""	NA	"ENSG00000265206"	"MI0000458"	"MI0000458"	"hsa-mir-142"	"17"
"MIR142"	406934	"ENSG00000284353"	"MI0000458"	"MI0000458"	"hsa-mir-142"	"17"
"CARMN"	NA	"ENSG00000249669"	"MI0000459"	"MI0000459"	"hsa-mir-143"	"5"
"MIR143"	406935	"ENSG00000284182"	"MI0000459"	"MI0000459"	"hsa-mir-143"	"5"
""	NA	"ENSG00000264066"	"MI0000460"	"MI0000460"	"hsa-mir-144"	"17"
"MIR144"	406936	"ENSG00000283819"	"MI0000460"	"MI0000460"	"hsa-mir-144"	"17"
"CARMN"	NA	"ENSG00000249669"	"MI0000461"	"MI0000461"	"hsa-mir-145"	"5"
"MIR145"	406937	"ENSG00000276365"	"MI0000461"	"MI0000461"	"hsa-mir-145"	"5"
"ARHGEF9"	23229	"ENSG00000131089"	"MI0003782"	"MI0003782"	"hsa-mir-1468"	"X"
"MIR1468"	100302115	"ENSG00000222532"	"MI0003782"	"MI0003782"	"hsa-mir-1468"	"X"
"NR2F2"	7026	"ENSG00000185551"	"MI0007074"	"MI0007074"	"hsa-mir-1469"	"15"
"MIR1469"	100302258	"ENSG00000283888"	"MI0007074"	"MI0007074"	"hsa-mir-1469"	"15"
"MIR3142HG"	107075116	"ENSG00000253522"	"MI0000477"	"MI0000477"	"hsa-mir-146a"	"5"
"MIR146A"	406938	"ENSG00000283733"	"MI0000477"	"MI0000477"	"hsa-mir-146a"	"5"
"MIR146B"	574447	"ENSG00000202569"	"MI0003129"	"MI0003129"	"hsa-mir-146b"	"10"
"WIZ"	58525	"ENSG00000011451"	"MI0007075"	"MI0007075"	"hsa-mir-1470"	"19"
"MIR1470"	100302127	"ENSG00000269782"	"MI0007075"	"MI0007075"	"hsa-mir-1470"	"19"
"MIR1471"	100302126	"ENSG00000222246"	"MI0007076"	"MI0007076"	"hsa-mir-1471"	"2"
"MIR147A"	406939	"ENSG00000207814"	"MI0000262"	"MI0000262"	"hsa-mir-147a"	"9"
"C15orf48"	84419	"ENSG00000166920"	"MI0005544"	"MI0005544"	"hsa-mir-147b"	"15"
""	NA	"ENSG00000259342"	"MI0005544"	"MI0005544"	"hsa-mir-147b"	"15"
"MIR147B"	100126311	"ENSG00000284386"	"MI0005544"	"MI0005544"	"hsa-mir-147b"	"15"
"MIR148A"	406940	"ENSG00000199085"	"MI0000253"	"MI0000253"	"hsa-mir-148a"	"7"
""	NA	"ENSG00000258344"	"MI0000811"	"MI0000811"	"hsa-mir-148b"	"12"
"COPZ1"	22818	"ENSG00000111481"	"MI0000811"	"MI0000811"	"hsa-mir-148b"	"12"
"MIR148B"	442892	"ENSG00000199122"	"MI0000811"	"MI0000811"	"hsa-mir-148b"	"12"
"GPC1"	2817	"ENSG00000063660"	"MI0000478"	"MI0000478"	"hsa-mir-149"	"2"
""	100130449	"ENSG00000218416"	"MI0000478"	"MI0000478"	"hsa-mir-149"	"2"
"MIR149"	406941	"ENSG00000207611"	"MI0000478"	"MI0000478"	"hsa-mir-149"	"2"
"MIR150"	406942	"ENSG00000207782"	"MI0000479"	"MI0000479"	"hsa-mir-150"	"19"
"PTK2"	5747	"ENSG00000169398"	"MI0000809"	"MI0000809"	"hsa-mir-151a"	"8"
"MIR151A"	442893	"ENSG00000254324"	"MI0000809"	"MI0000809"	"hsa-mir-151a"	"8"
"EVL"	51466	"ENSG00000196405"	"MI0003772"	"MI0003772"	"hsa-mir-151b"	"14"
"MIR151B"	100616247	"ENSG00000265154"	"MI0003772"	"MI0003772"	"hsa-mir-151b"	"14"
"COPZ2"	51226	"ENSG00000005243"	"MI0000462"	"MI0000462"	"hsa-mir-152"	"17"
"MIR152"	406943	"ENSG00000207947"	"MI0000462"	"MI0000462"	"hsa-mir-152"	"17"
"PTPRN"	5798	"ENSG00000054356"	"MI0000463"	"MI0000463"	"hsa-mir-153-1"	"2"
"MIR153-1"	406944	"ENSG00000207647"	"MI0000463"	"MI0000463"	"hsa-mir-153-1"	"2"
"PTPRN2"	5799	"ENSG00000155093"	"MI0000464"	"MI0000464"	"hsa-mir-153-2"	"7"
"MIR153-2"	406945	"ENSG00000207960"	"MI0000464"	"MI0000464"	"hsa-mir-153-2"	"7"
"LYST"	1130	"ENSG00000143669"	"MI0007258"	"MI0007258"	"hsa-mir-1537"	"1"
"MIR1537"	100302139	"ENSG00000222831"	"MI0007258"	"MI0007258"	"hsa-mir-1537"	"1"
"NFAT5"	10725	"ENSG00000102908"	"MI0007259"	"MI0007259"	"hsa-mir-1538"	"16"
"MIR1538"	100302119	"ENSG00000223109"	"MI0007259"	"MI0007259"	"hsa-mir-1538"	"16"
"RPL17-C18orf32"	100526842	"ENSG00000215472"	"MI0007260"	"MI0007260"	"hsa-mir-1539"	"18"
""	NA	"ENSG00000265496"	"MI0007260"	"MI0007260"	"hsa-mir-1539"	"18"
"MIR1539"	100302257	"ENSG00000284239"	"MI0007260"	"MI0007260"	"hsa-mir-1539"	"18"
"MIR154"	406946	"ENSG00000207978"	"MI0000480"	"MI0000480"	"hsa-mir-154"	"14"
"MIR155HG"	114614	"ENSG00000234883"	"MI0000681"	"MI0000681"	"hsa-mir-155"	"21"
"MIR155"	406947	"ENSG00000283904"	"MI0000681"	"MI0000681"	"hsa-mir-155"	"21"
""	NA	"ENSG00000261435"	"MI0016905"	"MI0016905"	"hsa-mir-1587"	"X"
"MIR1587"	100616251	"ENSG00000263972"	"MI0016905"	"MI0016905"	"hsa-mir-1587"	"X"
"DLEU2"	8847	"ENSG00000231607"	"MI0000069"	"MI0000069"	"hsa-mir-15a"	"13"
"MIR15A"	406948	"ENSG00000283785"	"MI0000069"	"MI0000069"	"hsa-mir-15a"	"13"
""	NA	"ENSG00000248710"	"MI0000438"	"MI0000438"	"hsa-mir-15b"	"3"
"SMC4"	10051	"ENSG00000113810"	"MI0000438"	"MI0000438"	"hsa-mir-15b"	"3"
"MIR15B"	406949	"ENSG00000207779"	"MI0000438"	"MI0000438"	"hsa-mir-15b"	"3"
"DLEU2"	8847	"ENSG00000231607"	"MI0000070"	"MI0000070"	"hsa-mir-16-1"	"13"
"MIR16-1"	406950	"ENSG00000208006"	"MI0000070"	"MI0000070"	"hsa-mir-16-1"	"13"
""	NA	"ENSG00000248710"	"MI0000115"	"MI0000115"	"hsa-mir-16-2"	"3"
"SMC4"	10051	"ENSG00000113810"	"MI0000115"	"MI0000115"	"hsa-mir-16-2"	"3"
"MIR16-2"	406951	"ENSG00000198987"	"MI0000115"	"MI0000115"	"hsa-mir-16-2"	"3"
"MIR17HG"	407975	"ENSG00000215417"	"MI0000071"	"MI0000071"	"hsa-mir-17"	"13"
"MIR17"	406952	"ENSG00000284536"	"MI0000071"	"MI0000071"	"hsa-mir-17"	"13"
"MIR181A1HG"	NA	"ENSG00000229989"	"MI0000289"	"MI0000289"	"hsa-mir-181a-1"	"1"
"MIR181A1"	406995	"ENSG00000207759"	"MI0000289"	"MI0000289"	"hsa-mir-181a-1"	"1"
"NR6A1"	2649	"ENSG00000148200"	"MI0000269"	"MI0000269"	"hsa-mir-181a-2"	"9"
"MIR181A2HG"	NA	"ENSG00000224020"	"MI0000269"	"MI0000269"	"hsa-mir-181a-2"	"9"
"MIR181A2"	406954	"ENSG00000207595"	"MI0000269"	"MI0000269"	"hsa-mir-181a-2"	"9"
"MIR181A1HG"	NA	"ENSG00000229989"	"MI0000270"	"MI0000270"	"hsa-mir-181b-1"	"1"
"MIR181B1"	406955	"ENSG00000207975"	"MI0000270"	"MI0000270"	"hsa-mir-181b-1"	"1"
"NR6A1"	2649	"ENSG00000148200"	"MI0000683"	"MI0000683"	"hsa-mir-181b-2"	"9"
"MIR181A2HG"	NA	"ENSG00000224020"	"MI0000683"	"MI0000683"	"hsa-mir-181b-2"	"9"
"MIR181B2"	406956	"ENSG00000207737"	"MI0000683"	"MI0000683"	"hsa-mir-181b-2"	"9"
"NANOS3"	342977	"ENSG00000187556"	"MI0000271"	"MI0000271"	"hsa-mir-181c"	"19"
"MIR181C"	406957	"ENSG00000207613"	"MI0000271"	"MI0000271"	"hsa-mir-181c"	"19"
"NANOS3"	342977	"ENSG00000187556"	"MI0003139"	"MI0003139"	"hsa-mir-181d"	"19"
"MIR181D"	574457	"ENSG00000207585"	"MI0003139"	"MI0003139"	"hsa-mir-181d"	"19"
"MIR182"	406958	"ENSG00000207990"	"MI0000272"	"MI0000272"	"hsa-mir-182"	"7"
"POFUT1"	23509	"ENSG00000101346"	"MI0008193"	"MI0008193"	"hsa-mir-1825"	"20"
"MIR1825"	100302183	"ENSG00000284125"	"MI0008193"	"MI0008193"	"hsa-mir-1825"	"20"
""	NA	"ENSG00000257489"	"MI0008195"	"MI0008195"	"hsa-mir-1827"	"12"
"MIR1827"	100302217	"ENSG00000221476"	"MI0008195"	"MI0008195"	"hsa-mir-1827"	"12"
"MIR183"	406959	"ENSG00000207691"	"MI0000273"	"MI0000273"	"hsa-mir-183"	"7"
"ANKRD34C-AS1"	NA	"ENSG00000259234"	"MI0000481"	"MI0000481"	"hsa-mir-184"	"15"
"MIR184"	406960	"ENSG00000207695"	"MI0000481"	"MI0000481"	"hsa-mir-184"	"15"
"TANGO2"	128989	"ENSG00000183597"	"MI0000482"	"MI0000482"	"hsa-mir-185"	"22"
"MIR185"	406961	"ENSG00000208023"	"MI0000482"	"MI0000482"	"hsa-mir-185"	"22"
"ZRANB2"	9406	"ENSG00000132485"	"MI0000483"	"MI0000483"	"hsa-mir-186"	"1"
"MIR186"	406962	"ENSG00000207721"	"MI0000483"	"MI0000483"	"hsa-mir-186"	"1"
"MIR187"	406963	"ENSG00000207797"	"MI0000274"	"MI0000274"	"hsa-mir-187"	"18"
"CLCN5"	1184	"ENSG00000171365"	"MI0000484"	"MI0000484"	"hsa-mir-188"	"X"
"MIR188"	406964	"ENSG00000207768"	"MI0000484"	"MI0000484"	"hsa-mir-188"	"X"
"MIR17HG"	407975	"ENSG00000215417"	"MI0000072"	"MI0000072"	"hsa-mir-18a"	"13"
"MIR18A"	406953	"ENSG00000283815"	"MI0000072"	"MI0000072"	"hsa-mir-18a"	"13"
""	NA	"ENSG00000283638"	"MI0001518"	"MI0001518"	"hsa-mir-18b"	"X"
"MIR18B"	574033	"ENSG00000283931"	"MI0001518"	"MI0001518"	"hsa-mir-18b"	"X"
"FADS2"	9415	"ENSG00000134824"	"MI0008329"	"MI0008329"	"hsa-mir-1908"	"11"
"FADS1"	3992	"ENSG00000149485"	"MI0008329"	"MI0008329"	"hsa-mir-1908"	"11"
"MIR1908"	100302263	"ENSG00000284416"	"MI0008329"	"MI0008329"	"hsa-mir-1908"	"11"
"REXO1"	57455	"ENSG00000079313"	"MI0008330"	"MI0008330"	"hsa-mir-1909"	"19"
"MIR1909"	100302210	"ENSG00000284216"	"MI0008330"	"MI0008330"	"hsa-mir-1909"	"19"
"TLN2"	83660	"ENSG00000171914"	"MI0000486"	"MI0000486"	"hsa-mir-190a"	"15"
"MIR190A"	406965	"ENSG00000211137"	"MI0000486"	"MI0000486"	"hsa-mir-190a"	"15"
"TPM3"	7170	"ENSG00000143549"	"MI0005545"	"MI0005545"	"hsa-mir-190b"	"1"
"MIR190B"	100126346	"ENSG00000215938"	"MI0005545"	"MI0005545"	"hsa-mir-190b"	"1"
"DALRD3"	55152	"ENSG00000178149"	"MI0000465"	"MI0000465"	"hsa-mir-191"	"3"
"NDUFAF3"	25915	"ENSG00000178057"	"MI0000465"	"MI0000465"	"hsa-mir-191"	"3"
"MIR191"	406966	"ENSG00000207605"	"MI0000465"	"MI0000465"	"hsa-mir-191"	"3"
"C16orf74"	404550	"ENSG00000154102"	"MI0008331"	"MI0008331"	"hsa-mir-1910"	"16"
"MIR1910"	100302261	"ENSG00000283416"	"MI0008331"	"MI0008331"	"hsa-mir-1910"	"16"
"HTR2C"	3358	"ENSG00000147246"	"MI0008332"	"MI0008332"	"hsa-mir-1911"	"X"
"MIR1911"	100302222	"ENSG00000222715"	"MI0008332"	"MI0008332"	"hsa-mir-1911"	"X"
"HTR2C"	3358	"ENSG00000147246"	"MI0008333"	"MI0008333"	"hsa-mir-1912"	"X"
"MIR1912"	100302144	"ENSG00000222321"	"MI0008333"	"MI0008333"	"hsa-mir-1912"	"X"
"RPS6KA2"	6196	"ENSG00000071242"	"MI0008334"	"MI0008334"	"hsa-mir-1913"	"6"
"MIR1913"	100302141	"ENSG00000222958"	"MI0008334"	"MI0008334"	"hsa-mir-1913"	"6"
"UCKL1"	54963	"ENSG00000198276"	"MI0008335"	"MI0008335"	"hsa-mir-1914"	"20"
"MIR1914"	100302137	"ENSG00000284433"	"MI0008335"	"MI0008335"	"hsa-mir-1914"	"20"
"MIR1915HG"	399726	"ENSG00000204682"	"MI0008336"	"MI0008336"	"hsa-mir-1915"	"10"
"MIR1915"	100302129	"ENSG00000222071"	"MI0008336"	"MI0008336"	"hsa-mir-1915"	"10"
"MIR194-2HG"	NA	"ENSG00000229719"	"MI0000234"	"MI0000234"	"hsa-mir-192"	"11"
"MIR192"	406967	"ENSG00000283926"	"MI0000234"	"MI0000234"	"hsa-mir-192"	"11"
"MIR193A"	406968	"ENSG00000207614"	"MI0000487"	"MI0000487"	"hsa-mir-193a"	"17"
"MIR193BHG"	NA	"ENSG00000262454"	"MI0003137"	"MI0003137"	"hsa-mir-193b"	"16"
"MIR193B"	574455	"ENSG00000207639"	"MI0003137"	"MI0003137"	"hsa-mir-193b"	"16"
"IARS2"	55699	"ENSG00000067704"	"MI0000488"	"MI0000488"	"hsa-mir-194-1"	"1"
"MIR194-1"	406969	"ENSG00000207624"	"MI0000488"	"MI0000488"	"hsa-mir-194-1"	"1"
"MIR194-2HG"	NA	"ENSG00000229719"	"MI0000732"	"MI0000732"	"hsa-mir-194-2"	"11"
